stock_code,stock_name,close,prev_close,amount_yuan,volume,return,amount_100m,snapshot_source,snapshot_date
300308,中际旭创,846.0000000000,870.2200000000,25019267513.2500000000,293560.0000000000,-0.0278000000,250.1926751325,东方财富沪深京A股延迟行情直连,2026-08-25
600487,亨通光电,64.6000000000,60.4300000000,16273223193.0000000000,2601434.0000000000,0.0690000000,162.7322319300,东方财富沪深京A股延迟行情直连,2026-08-25
603986,兆易创新,395.5100000000,381.6600000000,15343138130.0000000000,396495.0000000000,0.0363000000,153.4313813000,东方财富沪深京A股延迟行情直连,2026-08-25
300502,新易盛,400.8700000000,412.0000000000,14132371802.2800006866,350271.0000000000,-0.0270000000,141.3237180228,东方财富沪深京A股延迟行情直连,2026-08-25
688825,长鑫科技,56.5000000000,56.6000000000,13316746353.0000000000,2368430.0000000000,-0.0018000000,133.1674635300,东方财富沪深京A股延迟行情直连,2026-08-25
688256,寒武纪,1010.4800000000,969.0500000000,12588517790.0000000000,125720.0000000000,0.0428000000,125.8851779000,东方财富沪深京A股延迟行情直连,2026-08-25
300394,天孚通信,257.1000000000,249.5000000000,11415328784.9500007629,451097.0000000000,0.0305000000,114.1532878495,东方财富沪深京A股延迟行情直连,2026-08-25
002384,东山精密,190.8400000000,193.6000000000,10599337091.6000003815,553985.0000000000,-0.0143000000,105.9933709160,东方财富沪深京A股延迟行情直连,2026-08-25
300750,宁德时代,376.7300000000,387.8900000000,9924585378.2099990845,260646.0000000000,-0.0288000000,99.2458537821,东方财富沪深京A股延迟行情直连,2026-08-25
603259,药明康德,161.0000000000,155.8400000000,9356630203.0000000000,590510.0000000000,0.0331000000,93.5663020300,东方财富沪深京A股延迟行情直连,2026-08-25
601899,紫金矿业,33.6800000000,34.5400000000,8504382603.0000000000,2515654.0000000000,-0.0249000000,85.0438260300,东方财富沪深京A股延迟行情直连,2026-08-25
600522,中天科技,33.8900000000,32.5300000000,8385396634.0000000000,2519593.0000000000,0.0418000000,83.8539663400,东方财富沪深京A股延迟行情直连,2026-08-25
600183,生益科技,129.0000000000,126.3000000000,8137042198.0000000000,635340.0000000000,0.0214000000,81.3704219800,东方财富沪深京A股延迟行情直连,2026-08-25
601869,长飞光纤,394.5000000000,379.1900000000,8066645578.0000000000,209032.0000000000,0.0404000000,80.6664557800,东方财富沪深京A股延迟行情直连,2026-08-25
002475,立讯精密,54.8600000000,53.7200000000,7241525078.3999996185,1336501.0000000000,0.0212000000,72.4152507840,东方财富沪深京A股延迟行情直连,2026-08-25
600176,中国巨石,39.7900000000,39.8700000000,6567402894.0000000000,1679290.0000000000,-0.0020000000,65.6740289400,东方财富沪深京A股延迟行情直连,2026-08-25
600584,长电科技,74.0500000000,73.8000000000,6322392205.0000000000,861808.0000000000,0.0034000000,63.2239220500,东方财富沪深京A股延迟行情直连,2026-08-25
002491,通鼎互联,21.4000000000,20.8100000000,6021230750.8999996185,2856683.0000000000,0.0284000000,60.2123075090,东方财富沪深京A股延迟行情直连,2026-08-25
600460,士兰微,34.3200000000,35.5600000000,5952299999.0000000000,1746952.0000000000,-0.0349000000,59.5229999900,东方财富沪深京A股延迟行情直连,2026-08-25
000725,京东方Ａ,5.7400000000,5.7500000000,5719471670.1000003815,10082392.0000000000,-0.0017000000,57.1947167010,东方财富沪深京A股延迟行情直连,2026-08-25
002837,英维克,60.2300000000,54.7500000000,5646530144.4700002670,964759.0000000000,0.1001000000,56.4653014447,东方财富沪深京A股延迟行情直连,2026-08-25
002428,云南锗业,94.2300000000,95.3700000000,5507400914.0399999619,590606.0000000000,-0.0120000000,55.0740091404,东方财富沪深京A股延迟行情直连,2026-08-25
002716,湖南白银,10.7700000000,11.4600000000,5251667582.2799997330,4744843.0000000000,-0.0602000000,52.5166758228,东方财富沪深京A股延迟行情直连,2026-08-25
002371,北方华创,700.4000000000,707.9000000000,5211216972.4700002670,75217.0000000000,-0.0106000000,52.1121697247,东方财富沪深京A股延迟行情直连,2026-08-25
300476,胜宏科技,244.9900000000,245.0000000000,5132799789.2299995422,210253.0000000000,0.0000000000,51.3279978923,东方财富沪深京A股延迟行情直连,2026-08-25
688012,中微公司,354.0000000000,357.6500000000,5029704935.0000000000,143005.0000000000,-0.0102000000,50.2970493500,东方财富沪深京A股延迟行情直连,2026-08-25
000657,中钨高新,63.8100000000,66.7600000000,5027663482.3900003433,788191.0000000000,-0.0442000000,50.2766348239,东方财富沪深京A股延迟行情直连,2026-08-25
600330,天通股份,27.4100000000,26.0700000000,4943651358.0000000000,1794574.0000000000,0.0514000000,49.4365135800,东方财富沪深京A股延迟行情直连,2026-08-25
300433,蓝思科技,37.9000000000,37.9500000000,4919180588.3999996185,1309981.0000000000,-0.0013000000,49.1918058840,东方财富沪深京A股延迟行情直连,2026-08-25
600547,山东黄金,34.9700000000,36.5000000000,4807756269.0000000000,1371789.0000000000,-0.0419000000,48.0775626900,东方财富沪深京A股延迟行情直连,2026-08-25
300604,长川科技,263.6200000000,271.1000000000,4772992504.6599998474,182369.0000000000,-0.0276000000,47.7299250466,东方财富沪深京A股延迟行情直连,2026-08-25
002463,沪电股份,114.2900000000,115.5700000000,4734042965.6099996567,411054.0000000000,-0.0111000000,47.3404296561,东方财富沪深京A股延迟行情直连,2026-08-25
688498,源杰科技,1553.0000000000,1541.0000000000,4717290571.0000000000,30482.0000000000,0.0078000000,47.1729057100,东方财富沪深京A股延迟行情直连,2026-08-25
601212,白银有色,6.5800000000,6.7000000000,4646263147.0000000000,6886997.0000000000,-0.0179000000,46.4626314700,东方财富沪深京A股延迟行情直连,2026-08-25
688008,澜起科技,194.4200000000,191.8300000000,4544079846.0000000000,237094.0000000000,0.0135000000,45.4407984600,东方财富沪深京A股延迟行情直连,2026-08-25
300666,江丰电子,235.5000000000,250.4000000000,4538650747.3000001907,195787.0000000000,-0.0595000000,45.3865074730,东方财富沪深京A股延迟行情直连,2026-08-25
601138,工业富联,60.1500000000,60.4000000000,4520906457.0000000000,755994.0000000000,-0.0041000000,45.2090645700,东方财富沪深京A股延迟行情直连,2026-08-25
600498,烽火通信,40.6600000000,39.1200000000,4498874980.0000000000,1127057.0000000000,0.0394000000,44.9887498000,东方财富沪深京A股延迟行情直连,2026-08-25
002281,光迅科技,167.3200000000,166.3900000000,4433016360.7700004578,268359.0000000000,0.0056000000,44.3301636077,东方财富沪深京A股延迟行情直连,2026-08-25
603186,华正新材,174.6500000000,165.2800000000,4390111255.0000000000,258071.0000000000,0.0567000000,43.9011125500,东方财富沪深京A股延迟行情直连,2026-08-25
600105,永鼎股份,38.4800000000,38.0500000000,4314972769.0000000000,1129524.0000000000,0.0113000000,43.1497276900,东方财富沪深京A股延迟行情直连,2026-08-25
688766,普冉股份,410.0000000000,411.0000000000,4276684969.0000000000,107070.0000000000,-0.0024000000,42.7668496900,东方财富沪深京A股延迟行情直连,2026-08-25
000636,风华高科,51.3300000000,51.9100000000,4275621042.4299998283,838385.0000000000,-0.0112000000,42.7562104243,东方财富沪深京A股延迟行情直连,2026-08-25
300285,国瓷材料,63.2400000000,64.1000000000,4256398848.9899997711,680988.0000000000,-0.0134000000,42.5639884899,东方财富沪深京A股延迟行情直连,2026-08-25
688041,海光信息,232.0600000000,230.8100000000,4223331422.0000000000,182566.0000000000,0.0054000000,42.2333142200,东方财富沪深京A股延迟行情直连,2026-08-25
001309,德明利,397.0300000000,400.3600000000,4179621566.9000000954,105314.0000000000,-0.0083000000,41.7962156690,东方财富沪深京A股延迟行情直连,2026-08-25
300570,太辰光,202.7000000000,202.9000000000,4162646307.3099999428,206399.0000000000,-0.0010000000,41.6264630731,东方财富沪深京A股延迟行情直连,2026-08-25
600206,有研新材,51.1500000000,52.5200000000,4131338745.0000000000,800611.0000000000,-0.0261000000,41.3133874500,东方财富沪深京A股延迟行情直连,2026-08-25
601318,中国平安,55.0100000000,54.9200000000,4060610155.0000000000,739290.0000000000,0.0016000000,40.6061015500,东方财富沪深京A股延迟行情直连,2026-08-25
300408,三环集团,109.1000000000,108.9400000000,4055427224.4299998283,376898.0000000000,0.0015000000,40.5542722443,东方财富沪深京A股延迟行情直连,2026-08-25
600988,赤峰黄金,47.6600000000,48.7700000000,4054300199.0000000000,859635.0000000000,-0.0228000000,40.5430019900,东方财富沪深京A股延迟行情直连,2026-08-25
002156,通富微电,60.9000000000,61.2400000000,3864744967.6900000572,635927.0000000000,-0.0056000000,38.6474496769,东方财富沪深京A股延迟行情直连,2026-08-25
002536,飞龙股份,51.5600000000,48.8000000000,3795234560.1300001144,758906.0000000000,0.0566000000,37.9523456013,东方财富沪深京A股延迟行情直连,2026-08-25
688072,拓荆科技,654.9900000000,684.1300000000,3787903439.0000000000,58194.0000000000,-0.0426000000,37.8790343900,东方财富沪深京A股延迟行情直连,2026-08-25
000426,兴业银锡,39.5000000000,42.2900000000,3776710853.2699999809,949069.0000000000,-0.0660000000,37.7671085327,东方财富沪深京A股延迟行情直连,2026-08-25
688981,中芯国际,120.0000000000,120.5800000000,3718701204.0000000000,310643.0000000000,-0.0048000000,37.1870120400,东方财富沪深京A股延迟行情直连,2026-08-25
000938,紫光股份,35.1000000000,34.4900000000,3713520263.2600002289,1066409.0000000000,0.0177000000,37.1352026326,东方财富沪深京A股延迟行情直连,2026-08-25
000988,华工科技,105.2700000000,103.3500000000,3612940036.4499998093,348942.0000000000,0.0186000000,36.1294003645,东方财富沪深京A股延迟行情直连,2026-08-25
600276,恒瑞医药,46.4900000000,46.7600000000,3583608995.0000000000,770143.0000000000,-0.0058000000,35.8360899500,东方财富沪深京A股延迟行情直连,2026-08-25
000603,盛达资源,36.2700000000,39.8600000000,3512665058.5599999428,951034.0000000000,-0.0901000000,35.1266505856,东方财富沪深京A股延迟行情直连,2026-08-25
301308,江波龙,369.6600000000,364.9000000000,3483171823.4099998474,95741.0000000000,0.0130000000,34.8317182341,东方财富沪深京A股延迟行情直连,2026-08-25
002636,金安国纪,64.0600000000,60.4700000000,3462995761.0000000000,547738.0000000000,0.0594000000,34.6299576100,东方财富沪深京A股延迟行情直连,2026-08-25
300139,晓程科技,55.0200000000,58.3300000000,3441232053.2399997711,617903.0000000000,-0.0567000000,34.4123205324,东方财富沪深京A股延迟行情直连,2026-08-25
603993,洛阳钼业,18.4200000000,18.9900000000,3440586915.0000000000,1863339.0000000000,-0.0300000000,34.4058691500,东方财富沪深京A股延迟行情直连,2026-08-25
002407,多氟多,33.8800000000,34.5700000000,3410138011.3800001144,1014449.0000000000,-0.0200000000,34.1013801138,东方财富沪深京A股延迟行情直连,2026-08-25
300759,康龙化成,46.4200000000,44.8600000000,3409859860.8899998665,752617.0000000000,0.0348000000,34.0985986089,东方财富沪深京A股延迟行情直连,2026-08-25
688143,长盈通,168.8000000000,150.2200000000,3402276489.0000000000,212348.0000000000,0.1237000000,34.0227648900,东方财富沪深京A股延迟行情直连,2026-08-25
688525,佰维存储,227.8200000000,225.5900000000,3399192218.0000000000,150876.0000000000,0.0099000000,33.9919221800,东方财富沪深京A股延迟行情直连,2026-08-25
600367,红星发展,38.2700000000,38.1500000000,3381717669.0000000000,878201.0000000000,0.0031000000,33.8171766900,东方财富沪深京A股延迟行情直连,2026-08-25
301018,申菱环境,104.2000000000,89.7000000000,3381485060.6599998474,347569.0000000000,0.1616000000,33.8148506066,东方财富沪深京A股延迟行情直连,2026-08-25
603629,利通电子,119.3000000000,121.7800000000,3345357251.0000000000,280554.0000000000,-0.0204000000,33.4535725100,东方财富沪深京A股延迟行情直连,2026-08-25
600667,太极实业,19.9400000000,20.3000000000,3343860868.0000000000,1691266.0000000000,-0.0177000000,33.4386086800,东方财富沪深京A股延迟行情直连,2026-08-25
002437,誉衡药业,4.3000000000,3.9400000000,3342669553.4600000381,7904177.0000000000,0.0914000000,33.4266955346,东方财富沪深京A股延迟行情直连,2026-08-25
300209,行云科技,34.7100000000,33.9000000000,3232408203.0799999237,931742.0000000000,0.0239000000,32.3240820308,东方财富沪深京A股延迟行情直连,2026-08-25
301526,国际复材,30.1500000000,30.0900000000,3193035852.7699999809,1069712.0000000000,0.0020000000,31.9303585277,东方财富沪深京A股延迟行情直连,2026-08-25
300142,沃森生物,14.4200000000,14.9000000000,3175607442.8000001907,2210147.0000000000,-0.0322000000,31.7560744280,东方财富沪深京A股延迟行情直连,2026-08-25
002185,华天科技,16.8400000000,16.8800000000,3175221081.7399997711,1914223.0000000000,-0.0024000000,31.7522108174,东方财富沪深京A股延迟行情直连,2026-08-25
600869,远东股份,16.2000000000,16.1600000000,3173416664.0000000000,1987135.0000000000,0.0025000000,31.7341666400,东方财富沪深京A股延迟行情直连,2026-08-25
002015,协鑫能科,15.8800000000,15.5700000000,3166516194.1399998665,1948236.0000000000,0.0199000000,31.6651619414,东方财富沪深京A股延迟行情直连,2026-08-25
300390,天华新能,62.1100000000,67.2300000000,3040079495.2100000381,480904.0000000000,-0.0762000000,30.4007949521,东方财富沪深京A股延迟行情直连,2026-08-25
600309,万华化学,72.8700000000,73.1900000000,2998733819.0000000000,406065.0000000000,-0.0044000000,29.9873381900,东方财富沪深京A股延迟行情直连,2026-08-25
603083,剑桥科技,173.5000000000,174.9900000000,2996121599.0000000000,173660.0000000000,-0.0085000000,29.9612159900,东方财富沪深京A股延迟行情直连,2026-08-25
301511,德福科技,81.4800000000,81.8700000000,2994433775.6399998665,374970.0000000000,-0.0048000000,29.9443377564,东方财富沪深京A股延迟行情直连,2026-08-25
600353,旭光电子,35.3100000000,37.0200000000,2962593372.0000000000,829528.0000000000,-0.0462000000,29.6259337200,东方财富沪深京A股延迟行情直连,2026-08-25
688361,中科飞测,338.9900000000,349.5000000000,2952986204.0000000000,87600.0000000000,-0.0301000000,29.5298620400,东方财富沪深京A股延迟行情直连,2026-08-25
002409,雅克科技,137.1900000000,140.5900000000,2940007964.0999999046,217640.0000000000,-0.0242000000,29.4000796410,东方财富沪深京A股延迟行情直连,2026-08-25
000977,浪潮信息,74.1100000000,73.2200000000,2937106208.0100002289,400854.0000000000,0.0122000000,29.3710620801,东方财富沪深京A股延迟行情直连,2026-08-25
300548,长芯博创,196.2300000000,198.9400000000,2935492684.3800001144,151347.0000000000,-0.0136000000,29.3549268438,东方财富沪深京A股延迟行情直连,2026-08-25
600489,中金黄金,26.2400000000,27.2600000000,2892912182.0000000000,1095869.0000000000,-0.0374000000,28.9291218200,东方财富沪深京A股延迟行情直连,2026-08-25
300489,光智科技,217.3300000000,202.1500000000,2863947519.5000000000,137720.0000000000,0.0751000000,28.6394751950,东方财富沪深京A股延迟行情直连,2026-08-25
002080,中材科技,49.0000000000,49.4300000000,2859534616.5100002289,592293.0000000000,-0.0087000000,28.5953461651,东方财富沪深京A股延迟行情直连,2026-08-25
002975,博杰股份,107.1800000000,108.8800000000,2851208677.6700000763,265231.0000000000,-0.0156000000,28.5120867767,东方财富沪深京A股延迟行情直连,2026-08-25
002821,凯莱英,172.2300000000,156.5700000000,2807272407.5399999619,170217.0000000000,0.1000000000,28.0727240754,东方财富沪深京A股延迟行情直连,2026-08-25
300223,君正股份,134.1000000000,133.6600000000,2780927511.2500000000,210697.0000000000,0.0033000000,27.8092751125,东方财富沪深京A股延迟行情直连,2026-08-25
600519,贵州茅台,1304.0000000000,1304.6600000000,2757527115.0000000000,21111.0000000000,-0.0005000000,27.5752711500,东方财富沪深京A股延迟行情直连,2026-08-25
301205,联特科技,303.9000000000,303.9800000000,2715603240.9400000572,92056.0000000000,-0.0003000000,27.1560324094,东方财富沪深京A股延迟行情直连,2026-08-25
600127,金健米业,9.3100000000,8.4600000000,2715416625.0000000000,2962935.0000000000,0.1005000000,27.1541662500,东方财富沪深京A股延迟行情直连,2026-08-25
300124,汇川技术,61.3900000000,58.3000000000,2680429908.0900001526,440511.0000000000,0.0530000000,26.8042990809,东方财富沪深京A股延迟行情直连,2026-08-25
688146,中船特气,247.0000000000,250.0800000000,2661538604.0000000000,108822.0000000000,-0.0123000000,26.6153860400,东方财富沪深京A股延迟行情直连,2026-08-25
688347,华虹宏力,226.5600000000,229.0300000000,2645323044.0000000000,117779.0000000000,-0.0108000000,26.4532304400,东方财富沪深京A股延迟行情直连,2026-08-25
002466,天齐锂业,47.0100000000,49.1000000000,2612593444.7600002289,549762.0000000000,-0.0426000000,26.1259344476,东方财富沪深京A股延迟行情直连,2026-08-25
300274,阳光电源,109.5900000000,111.5000000000,2608411547.1799998283,238070.0000000000,-0.0171000000,26.0841154718,东方财富沪深京A股延迟行情直连,2026-08-25
301217,铜冠铜箔,110.5300000000,111.1100000000,2603015545.0300002098,238582.0000000000,-0.0052000000,26.0301554503,东方财富沪深京A股延迟行情直连,2026-08-25
002436,兴森科技,33.3100000000,33.2400000000,2597840891.0500001907,789557.0000000000,0.0021000000,25.9784089105,东方财富沪深京A股延迟行情直连,2026-08-25
601288,农业银行,6.8500000000,6.8600000000,2595171804.0000000000,3774904.0000000000,-0.0015000000,25.9517180400,东方财富沪深京A股延迟行情直连,2026-08-25
002916,深南电路,341.0000000000,343.6300000000,2593118312.9800000191,76448.0000000000,-0.0077000000,25.9311831298,东方财富沪深京A股延迟行情直连,2026-08-25
688313,仕佳光子,151.7000000000,154.0500000000,2592817854.0000000000,171188.0000000000,-0.0153000000,25.9281785400,东方财富沪深京A股延迟行情直连,2026-08-25
300751,迈为股份,211.5000000000,201.7200000000,2566273601.5399999619,125490.0000000000,0.0485000000,25.6627360154,东方财富沪深京A股延迟行情直连,2026-08-25
002008,大族激光,85.0500000000,86.1000000000,2564813697.0900001526,304219.0000000000,-0.0122000000,25.6481369709,东方财富沪深京A股延迟行情直连,2026-08-25
688169,石头科技,135.0000000000,112.5000000000,2557389040.0000000000,193961.0000000000,0.2000000000,25.5738904000,东方财富沪深京A股延迟行情直连,2026-08-25
000811,冰轮环境,42.6000000000,41.4000000000,2547510658.9499998093,608422.0000000000,0.0290000000,25.4751065895,东方财富沪深京A股延迟行情直连,2026-08-25
600900,长江电力,28.2100000000,28.1500000000,2546238002.0000000000,901486.0000000000,0.0021000000,25.4623800200,东方财富沪深京A股延迟行情直连,2026-08-25
600110,诺德股份,11.2500000000,11.0700000000,2525648047.0000000000,2327204.0000000000,0.0163000000,25.2564804700,东方财富沪深京A股延迟行情直连,2026-08-25
600036,招商银行,39.5000000000,39.5800000000,2512181928.0000000000,634183.0000000000,-0.0020000000,25.1218192800,东方财富沪深京A股延迟行情直连,2026-08-25
688432,有研硅,45.2200000000,48.2900000000,2500300094.0000000000,552525.0000000000,-0.0636000000,25.0030009400,东方财富沪深京A股延迟行情直连,2026-08-25
002594,比亚迪,91.3600000000,90.6600000000,2492097983.6799998283,274502.0000000000,0.0077000000,24.9209798368,东方财富沪深京A股延迟行情直连,2026-08-25
002192,融捷股份,72.1500000000,76.8500000000,2491756643.3200001717,340005.0000000000,-0.0612000000,24.9175664332,东方财富沪深京A股延迟行情直连,2026-08-25
002460,赣锋锂业,53.0500000000,55.6300000000,2474969636.4299998283,459700.0000000000,-0.0464000000,24.7496963643,东方财富沪深京A股延迟行情直连,2026-08-25
300857,协创数据,238.0200000000,240.8000000000,2474025442.3299999237,104443.0000000000,-0.0115000000,24.7402544233,东方财富沪深京A股延迟行情直连,2026-08-25
300757,罗博特科,492.1200000000,496.4000000000,2472826252.2699999809,50555.0000000000,-0.0086000000,24.7282625227,东方财富沪深京A股延迟行情直连,2026-08-25
300059,东方财富,18.9300000000,18.9200000000,2455256289.7199997902,1301221.0000000000,0.0005000000,24.5525628972,东方财富沪深京A股延迟行情直连,2026-08-25
600172,黄河旋风,13.9900000000,12.7200000000,2449812112.0000000000,1852096.0000000000,0.0998000000,24.4981211200,东方财富沪深京A股延迟行情直连,2026-08-25
603618,杭电股份,29.0200000000,27.8000000000,2426253764.0000000000,850692.0000000000,0.0439000000,24.2625376400,东方财富沪深京A股延迟行情直连,2026-08-25
002851,麦格米特,121.3200000000,119.8400000000,2419377652.8400001526,202341.0000000000,0.0123000000,24.1937765284,东方财富沪深京A股延迟行情直连,2026-08-25
600664,哈药股份,8.2100000000,8.2200000000,2413145659.0000000000,2936821.0000000000,-0.0012000000,24.1314565900,东方财富沪深京A股延迟行情直连,2026-08-25
600362,江西铜业,44.1500000000,45.9500000000,2403270873.0000000000,542380.0000000000,-0.0392000000,24.0327087300,东方财富沪深京A股延迟行情直连,2026-08-25
000617,中油资本,7.4500000000,7.1500000000,2397449594.7899999619,3207254.0000000000,0.0420000000,23.9744959479,东方财富沪深京A股延迟行情直连,2026-08-25
688521,芯原股份,164.4900000000,168.6600000000,2383631709.0000000000,144634.0000000000,-0.0247000000,23.8363170900,东方财富沪深京A股延迟行情直连,2026-08-25
603228,景旺电子,91.0300000000,91.6400000000,2383003622.0000000000,262591.0000000000,-0.0067000000,23.8300362200,东方财富沪深京A股延迟行情直连,2026-08-25
600549,厦门钨业,52.3900000000,53.9300000000,2359897285.0000000000,452907.0000000000,-0.0286000000,23.5989728500,东方财富沪深京A股延迟行情直连,2026-08-25
002580,圣阳股份,21.2300000000,21.0500000000,2338854257.6300001144,1112412.0000000000,0.0086000000,23.3885425763,东方财富沪深京A股延迟行情直连,2026-08-25
601398,工商银行,7.9000000000,7.8900000000,2307681767.0000000000,2918582.0000000000,0.0013000000,23.0768176700,东方财富沪深京A股延迟行情直连,2026-08-25
601919,中远海控,17.0700000000,17.4200000000,2300184209.0000000000,1341843.0000000000,-0.0201000000,23.0018420900,东方财富沪深京A股延迟行情直连,2026-08-25
300620,光库科技,290.6800000000,298.9800000000,2290871655.2100000381,79210.0000000000,-0.0278000000,22.9087165521,东方财富沪深京A股延迟行情直连,2026-08-25
688120,华海清科,262.5000000000,266.6600000000,2281119051.0000000000,87603.0000000000,-0.0156000000,22.8111905100,东方财富沪深京A股延迟行情直连,2026-08-25
000021,深科技,36.8200000000,36.7900000000,2278034198.4600000381,626336.0000000000,0.0008000000,22.7803419846,东方财富沪深京A股延迟行情直连,2026-08-25
300058,蓝色光标,13.3300000000,13.1500000000,2269192472.5300002098,1716917.0000000000,0.0137000000,22.6919247253,东方财富沪深京A股延迟行情直连,2026-08-25
300475,香农芯创,153.7000000000,153.0000000000,2269006407.5000000000,149549.0000000000,0.0046000000,22.6900640750,东方财富沪深京A股延迟行情直连,2026-08-25
002415,海康威视,34.7500000000,34.1500000000,2245130881.3699998856,649120.0000000000,0.0176000000,22.4513088137,东方财富沪深京A股延迟行情直连,2026-08-25
000338,潍柴动力,27.0200000000,26.9900000000,2225506350.4600000381,821511.0000000000,0.0011000000,22.2550635046,东方财富沪深京A股延迟行情直连,2026-08-25
688200,华峰测控,382.7300000000,405.9900000000,2214504881.0000000000,58022.0000000000,-0.0573000000,22.1450488100,东方财富沪深京A股延迟行情直连,2026-08-25
000703,恒逸石化,18.3400000000,19.0200000000,2207488955.0900001526,1191168.0000000000,-0.0358000000,22.0748895509,东方财富沪深京A股延迟行情直连,2026-08-25
300607,拓斯达,36.7300000000,33.3200000000,2203265424.1999998093,616768.0000000000,0.1023000000,22.0326542420,东方财富沪深京A股延迟行情直连,2026-08-25
600186,莲花控股,11.5500000000,11.3300000000,2196288174.0000000000,1925810.0000000000,0.0194000000,21.9628817400,东方财富沪深京A股延迟行情直连,2026-08-25
000333,美的集团,86.6900000000,85.9900000000,2195605977.0399999619,253055.0000000000,0.0081000000,21.9560597704,东方财富沪深京A股延迟行情直连,2026-08-25
603268,松发股份,191.2000000000,180.9300000000,2181443118.0000000000,116297.0000000000,0.0568000000,21.8144311800,东方财富沪深京A股延迟行情直连,2026-08-25
601166,兴业银行,18.0200000000,18.2800000000,2170514668.0000000000,1199415.0000000000,-0.0142000000,21.7051466800,东方财富沪深京A股延迟行情直连,2026-08-25
000620,盈新发展,3.4700000000,3.4700000000,2146220495.6600000858,6228493.0000000000,0.0000000000,21.4622049566,东方财富沪深京A股延迟行情直连,2026-08-25
002552,宝鼎科技,55.6000000000,57.8500000000,2139412611.2599999905,385390.0000000000,-0.0389000000,21.3941261126,东方财富沪深京A股延迟行情直连,2026-08-25
300684,中石科技,86.0100000000,84.2000000000,2136404992.5299999714,249325.0000000000,0.0215000000,21.3640499253,东方财富沪深京A股延迟行情直连,2026-08-25
688596,正帆科技,70.6000000000,71.1500000000,2132506535.0000000000,310197.0000000000,-0.0077000000,21.3250653500,东方财富沪深京A股延迟行情直连,2026-08-25
002396,星网锐捷,30.8400000000,32.0800000000,2124165522.1800000668,684879.0000000000,-0.0387000000,21.2416552218,东方财富沪深京A股延迟行情直连,2026-08-25
002714,牧原股份,39.9300000000,38.8300000000,2122281657.0399999619,535318.0000000000,0.0283000000,21.2228165704,东方财富沪深京A股延迟行情直连,2026-08-25
000506,招金黄金,20.6100000000,22.3400000000,2121703576.8399999142,1006232.0000000000,-0.0774000000,21.2170357684,东方财富沪深京A股延迟行情直连,2026-08-25
000792,盐湖股份,27.4500000000,28.4800000000,2114147007.6300001144,762406.0000000000,-0.0362000000,21.1414700763,东方财富沪深京A股延迟行情直连,2026-08-25
688630,芯碁微装,415.0000000000,426.1500000000,2107486513.0000000000,51520.0000000000,-0.0262000000,21.0748651300,东方财富沪深京A股延迟行情直连,2026-08-25
601208,东材科技,44.3000000000,43.7200000000,2106863729.0000000000,488695.0000000000,0.0133000000,21.0686372900,东方财富沪深京A股延迟行情直连,2026-08-25
300136,信维通信,59.8400000000,58.9200000000,2104033567.4000000954,356790.0000000000,0.0156000000,21.0403356740,东方财富沪深京A股延迟行情直连,2026-08-25
688300,联瑞新材,145.7500000000,139.1400000000,2081387908.0000000000,149104.0000000000,0.0475000000,20.8138790800,东方财富沪深京A股延迟行情直连,2026-08-25
603799,华友钴业,39.1300000000,40.2000000000,2067543598.0000000000,527170.0000000000,-0.0266000000,20.6754359800,东方财富沪深京A股延迟行情直连,2026-08-25
300189,神农种业,6.2300000000,5.8400000000,2044769212.5999999046,3258711.0000000000,0.0668000000,20.4476921260,东方财富沪深京A股延迟行情直连,2026-08-25
000651,格力电器,41.6200000000,41.4500000000,2024059699.0899999142,485757.0000000000,0.0041000000,20.2405969909,东方财富沪深京A股延迟行情直连,2026-08-25
300017,网宿科技,15.1000000000,15.2000000000,2023292586.1700000763,1346421.0000000000,-0.0066000000,20.2329258617,东方财富沪深京A股延迟行情直连,2026-08-25
001337,四川黄金,55.0000000000,56.6000000000,2019391302.5399999619,358497.0000000000,-0.0283000000,20.1939130254,东方财富沪深京A股延迟行情直连,2026-08-25
002709,天赐材料,36.4000000000,37.4800000000,2019222404.0399999619,556625.0000000000,-0.0288000000,20.1922240404,东方财富沪深京A股延迟行情直连,2026-08-25
600418,江淮汽车,21.2200000000,20.1200000000,2014182309.0000000000,968705.0000000000,0.0547000000,20.1418230900,东方财富沪深京A股延迟行情直连,2026-08-25
300373,扬杰科技,93.2500000000,97.8000000000,2011179622.5000000000,216760.0000000000,-0.0465000000,20.1117962250,东方财富沪深京A股延迟行情直连,2026-08-25
688110,东芯股份,113.9700000000,116.1000000000,1996754472.0000000000,176689.0000000000,-0.0183000000,19.9675447200,东方财富沪深京A股延迟行情直连,2026-08-25
002484,江海股份,60.0300000000,59.5000000000,1993415836.8800001144,337505.0000000000,0.0089000000,19.9341583688,东方财富沪深京A股延迟行情直连,2026-08-25
600722,金牛化工,14.0200000000,14.3800000000,1988131028.0000000000,1378374.0000000000,-0.0250000000,19.8813102800,东方财富沪深京A股延迟行情直连,2026-08-25
002241,歌尔股份,23.0700000000,23.4800000000,1959858081.4300000668,851458.0000000000,-0.0175000000,19.5985808143,东方财富沪深京A股延迟行情直连,2026-08-25
600721,百花医药,14.9600000000,14.1900000000,1958696436.0000000000,1344575.0000000000,0.0543000000,19.5869643600,东方财富沪深京A股延迟行情直连,2026-08-25
