日期,行业层级,一级行业代码,一级行业,指数代码,指数名称,收盘价,成交额,日收益率,20日年化波动率
2026-08-22,一级行业,801170,交通运输,801170,交通运输,2072.80000000,227.57320000,0.00000000,0.14641818
2026-08-22,一级行业,801760,传媒,801760,传媒,664.90000000,263.71260000,0.00000000,0.36883344
2026-08-22,一级行业,801160,公用事业,801160,公用事业,2420.53000000,271.60320000,0.00000000,0.16284545
2026-08-22,一级行业,801010,农林牧渔,801010,农林牧渔,2449.68000000,249.01780000,0.00000000,0.27827827
2026-08-22,一级行业,801150,医药生物,801150,医药生物,8018.11000000,1947.02040000,0.00000000,0.34372239
2026-08-22,一级行业,801200,商贸零售,801200,商贸零售,1767.63000000,123.51230000,0.00000000,0.26296312
2026-08-22,一级行业,801740,国防军工,801740,国防军工,1602.69000000,347.54010000,0.00000000,0.31608193
2026-08-22,一级行业,801030,基础化工,801030,基础化工,4332.46000000,968.48720000,0.00000000,0.26976138
2026-08-22,一级行业,801110,家用电器,801110,家用电器,8580.88000000,154.10440000,0.00000000,0.15225321
2026-08-22,一级行业,801710,建筑材料,801710,建筑材料,5927.26000000,243.47750000,0.00000000,0.41794192
2026-08-22,一级行业,801720,建筑装饰,801720,建筑装饰,1938.32000000,226.95560000,0.00000000,0.19626714
2026-08-22,一级行业,801180,房地产,801180,房地产,1866.97000000,144.92480000,0.00000000,0.19803978
2026-08-22,一级行业,801050,有色金属,801050,有色金属,8599.14000000,1451.08550000,0.00000000,0.42314328
2026-08-22,一级行业,801890,机械设备,801890,机械设备,2219.92000000,1259.90090000,0.00000000,0.42259122
2026-08-22,一级行业,801880,汽车,801880,汽车,6413.87000000,402.59670000,0.00000000,0.24741032
2026-08-22,一级行业,801950,煤炭,801950,煤炭,3334.81000000,115.61720000,0.00000000,0.24604394
2026-08-22,一级行业,801970,环保,801970,环保,1916.55000000,124.06190000,0.00000000,0.22805811
2026-08-22,一级行业,801730,电力设备,801730,电力设备,9458.32000000,1358.61900000,0.00000000,0.29789645
2026-08-22,一级行业,801080,电子,801080,电子,8773.72000000,4855.13250000,0.00000000,0.62925839
2026-08-22,一级行业,801960,石油石化,801960,石油石化,2754.78000000,178.99640000,0.00000000,0.21120001
2026-08-22,一级行业,801210,社会服务,801210,社会服务,7204.32000000,91.07390000,0.00000000,0.27703028
2026-08-22,一级行业,801130,纺织服饰,801130,纺织服饰,1525.39000000,103.71310000,0.00000000,0.21988301
2026-08-22,一级行业,801230,综合,801230,综合,4304.27000000,34.30160000,0.00000000,0.51529629
2026-08-22,一级行业,801980,美容护理,801980,美容护理,3385.08000000,33.21090000,0.00000000,0.30913076
2026-08-22,一级行业,801750,计算机,801750,计算机,4381.71000000,807.44690000,0.00000000,0.37060094
2026-08-22,一级行业,801140,轻工制造,801140,轻工制造,2047.15000000,119.78910000,0.00000000,0.22459328
2026-08-22,一级行业,801770,通信,801770,通信,7394.15000000,1744.73210000,0.00000000,0.78265811
2026-08-22,一级行业,801040,钢铁,801040,钢铁,2178.19000000,67.90950000,0.00000000,0.19008368
2026-08-22,一级行业,801780,银行,801780,银行,4036.97000000,229.46240000,0.00000000,0.17692687
2026-08-22,一级行业,801790,非银金融,801790,非银金融,1721.22000000,305.82560000,0.00000000,0.13397566
2026-08-22,一级行业,801120,食品饮料,801120,食品饮料,13788.89000000,263.19570000,0.00000000,0.20572177
2026-08-22,二级行业,801170,交通运输,801178,物流,4090.85000000,36.96420000,0.00000000,0.17321360
2026-08-22,二级行业,801170,交通运输,801991,航空机场,2259.29000000,19.36870000,0.00000000,0.17557728
2026-08-22,二级行业,801170,交通运输,801992,航运港口,3546.70000000,135.81320000,0.00000000,0.20880094
2026-08-22,二级行业,801170,交通运输,801179,铁路公路,1458.04000000,35.42710000,0.00000000,0.14064114
2026-08-22,二级行业,801760,传媒,801769,出版,1370.58000000,22.53060000,0.00000000,0.28072342
2026-08-22,二级行业,801760,传媒,801765,广告营销,2485.05000000,81.42400000,0.00000000,0.48533078
2026-08-22,二级行业,801760,传媒,801766,影视院线,997.62000000,30.37010000,0.00000000,0.43010441
2026-08-22,二级行业,801760,传媒,801767,数字媒体,1545.78000000,18.55580000,0.00000000,0.38080797
2026-08-22,二级行业,801760,传媒,801764,游戏Ⅱ,2779.47000000,97.80350000,0.00000000,0.38943607
2026-08-22,二级行业,801760,传媒,801995,电视广播Ⅱ,966.33000000,13.02860000,0.00000000,0.25698130
2026-08-22,二级行业,801160,公用事业,801163,燃气Ⅱ,3136.01000000,40.00680000,0.00000000,0.23597075
2026-08-22,二级行业,801160,公用事业,801161,电力,3174.14000000,231.59640000,0.00000000,0.16191762
2026-08-22,二级行业,801010,农林牧渔,801017,养殖业,2624.63000000,56.22550000,0.00000000,0.27970697
2026-08-22,二级行业,801010,农林牧渔,801012,农产品加工,2207.57000000,64.23320000,0.00000000,0.31355490
2026-08-22,二级行业,801010,农林牧渔,801018,动物保健Ⅱ,4397.93000000,7.97510000,0.00000000,0.29252704
2026-08-22,二级行业,801010,农林牧渔,801015,渔业,704.55000000,4.93760000,0.00000000,0.30054028
2026-08-22,二级行业,801010,农林牧渔,801016,种植业,2373.72000000,84.03400000,0.00000000,0.47518664
2026-08-22,二级行业,801010,农林牧渔,801014,饲料,3516.62000000,24.39430000,0.00000000,0.27325563
2026-08-22,二级行业,801150,医药生物,801155,中药Ⅱ,5550.84000000,153.31560000,0.00000000,0.22734488
2026-08-22,二级行业,801150,医药生物,801151,化学制药,11751.88000000,680.61120000,0.00000000,0.36129079
2026-08-22,二级行业,801150,医药生物,801153,医疗器械,5836.13000000,238.83910000,0.00000000,0.27638332
2026-08-22,二级行业,801150,医药生物,801156,医疗服务,8612.95000000,456.42370000,0.00000000,0.53487783
2026-08-22,二级行业,801150,医药生物,801154,医药商业,4588.59000000,57.85080000,0.00000000,0.24164120
2026-08-22,二级行业,801150,医药生物,801152,生物制品,5799.65000000,359.98000000,0.00000000,0.46380758
2026-08-22,二级行业,801200,商贸零售,801203,一般零售,2703.01000000,75.70230000,0.00000000,0.27690498
2026-08-22,二级行业,801200,商贸零售,801204,专业连锁Ⅱ,3491.57000000,5.84050000,0.00000000,0.31387480
2026-08-22,二级行业,801200,商贸零售,801206,互联网电商,9649.30000000,22.98690000,0.00000000,0.33029035
2026-08-22,二级行业,801200,商贸零售,801202,贸易Ⅱ,4114.51000000,9.21210000,0.00000000,0.26072101
2026-08-22,二级行业,801740,国防军工,801745,军工电子Ⅱ,5833.58000000,154.82520000,0.00000000,0.42402701
2026-08-22,二级行业,801740,国防军工,801743,地面兵装Ⅱ,14396.52000000,18.19650000,0.00000000,0.36585081
2026-08-22,二级行业,801740,国防军工,801741,航天装备Ⅱ,23923.07000000,43.52880000,0.00000000,0.56381689
2026-08-22,二级行业,801740,国防军工,801744,航海装备Ⅱ,3102.10000000,47.52830000,0.00000000,0.25100375
2026-08-22,二级行业,801740,国防军工,801742,航空装备Ⅱ,8088.98000000,83.46140000,0.00000000,0.26471124
2026-08-22,二级行业,801030,基础化工,801038,农化制品,5101.32000000,134.32690000,0.00000000,0.28413846
2026-08-22,二级行业,801030,基础化工,801034,化学制品,6537.71000000,367.04600000,0.00000000,0.25367712
2026-08-22,二级行业,801030,基础化工,801033,化学原料,3302.36000000,161.78540000,0.00000000,0.23126495
2026-08-22,二级行业,801030,基础化工,801032,化学纤维,4497.31000000,32.76710000,0.00000000,0.29029533
2026-08-22,二级行业,801030,基础化工,801036,塑料,4844.03000000,205.50290000,0.00000000,0.50192700
2026-08-22,二级行业,801030,基础化工,801037,橡胶,4697.80000000,21.87510000,0.00000000,0.37231231
2026-08-22,二级行业,801030,基础化工,801039,非金属材料Ⅱ,6273.42000000,45.18370000,0.00000000,0.68696958
2026-08-22,二级行业,801110,家用电器,801114,厨卫电器,7942.28000000,11.40670000,0.00000000,0.29841398
2026-08-22,二级行业,801110,家用电器,801116,家电零部件Ⅱ,6340.84000000,53.29410000,0.00000000,0.38743568
2026-08-22,二级行业,801110,家用电器,801113,小家电,4161.75000000,13.85280000,0.00000000,0.30885945
2026-08-22,二级行业,801110,家用电器,801115,照明设备Ⅱ,4398.28000000,13.08930000,0.00000000,0.37528115
2026-08-22,二级行业,801110,家用电器,801111,白色家电,19287.35000000,45.78810000,0.00000000,0.20971429
2026-08-22,二级行业,801110,家用电器,801112,黑色家电,1890.72000000,15.37140000,0.00000000,0.27994016
2026-08-22,二级行业,801710,建筑材料,801711,水泥,3929.98000000,15.94990000,0.00000000,0.21442806
