指数代码,指数名称,发布日期,收盘指数,成交量,涨跌幅,换手率,市盈率,市净率,均价,成交额占比,流通市值,平均流通市值,股息率
801104,软件开发,2026-08-17,5978.51,20.9,0.66,4.38,88.98,4.39,32.27,2.39,9343.07,71.87,0.47
801096,商用车,2026-08-17,6588.43,3.32,-0.72,2.57,21.77,2.47,11.06,0.19,1265.65,97.36,3.07
801102,通信设备,2026-08-17,10484.94,29.87,4.77,9.1,76.25,10.61,84.42,11.07,27109.3,318.93,0.27
801101,计算机设备,2026-08-17,2985.47,12.26,1.41,4.31,40.37,3.71,28.02,1.57,6688.29,81.56,1.24
801095,乘用车,2026-08-17,14209.29,2.2,0.7,1.26,25.01,1.63,23.75,0.22,3572.58,446.57,0.94
801093,汽车零部件,2026-08-17,7435.47,25.77,2.03,3.21,25.76,2.37,23.01,2.17,11965.43,49.44,1.43
801092,汽车服务,2026-08-17,445.29,0.83,1.64,1.94,40.9,1.72,6.71,0.03,233.07,25.9,0.74
801103,IT服务Ⅱ,2026-08-17,5011.18,30.99,0.8,5.24,118.79,3.52,23.36,2.94,8164.75,66.92,0.28
801115,照明设备Ⅱ,2026-08-17,4508.49,2.1,2.75,5.34,54.37,2.0,24.41,0.1,272.44,22.7,1.45
801151,化学制药,2026-08-17,12346.25,36.02,0.62,6.07,42.2,3.22,24.44,2.61,10490.0,70.4,0.94
801117,其他家电Ⅱ,2026-08-17,539.18,0.28,0.18,2.56,43.8,1.24,9.12,0.01,61.76,20.59,1.43
801124,食品加工,2026-08-17,12813.35,4.99,1.03,5.85,25.63,2.07,15.63,0.19,982.42,39.3,3.12
801125,白酒Ⅱ,2026-08-17,36422.13,2.25,-3.18,2.71,19.55,3.73,103.85,0.99,9744.07,512.85,4.19
801126,非白酒,2026-08-17,3436.57,1.54,-0.56,2.97,23.47,2.48,14.5,0.11,691.98,43.25,2.65
801127,饮料乳品,2026-08-17,7020.13,5.63,0.07,4.34,17.56,2.9,18.9,0.36,2553.29,98.2,4.04
801128,休闲食品,2026-08-17,1668.99,2.3,1.5,5.53,18.45,1.97,16.02,0.12,512.12,23.28,2.55
801129,调味发酵品Ⅱ,2026-08-17,7030.33,6.53,0.17,8.4,28.84,3.58,16.76,0.48,1375.99,98.29,2.38
801131,纺织制造,2026-08-17,1758.38,3.46,1.24,3.55,23.19,1.64,13.33,0.2,765.07,23.91,2.43
801132,服装家纺,2026-08-17,1508.97,7.73,1.36,4.19,28.01,1.77,11.86,0.3,1311.97,22.24,2.55
801133,饰品,2026-08-17,1373.27,2.52,1.98,4.12,20.3,1.84,11.2,0.09,427.83,28.52,2.64
801141,包装印刷,2026-08-17,2754.16,4.35,1.86,2.74,37.23,2.25,11.68,0.22,1179.61,29.49,1.49
801142,家居用品,2026-08-17,1618.88,4.87,1.33,4.05,29.09,1.85,17.64,0.31,1428.46,19.57,2.21
801143,造纸,2026-08-17,2089.38,4.49,0.55,2.96,28.86,1.16,10.8,0.15,754.34,32.8,1.6
801145,文娱用品,2026-08-17,1688.84,1.13,0.89,3.71,41.3,2.94,17.49,0.08,412.1,20.61,1.12
801116,家电零部件Ⅱ,2026-08-17,6679.94,4.71,2.16,5.14,39.12,3.55,19.96,0.34,1650.04,56.9,0.94
801086,电子化学品Ⅱ,2026-08-17,13232.55,10.23,5.61,9.76,112.41,7.32,65.48,2.35,4766.57,136.19,0.3
801045,特钢Ⅱ,2026-08-17,3831.34,2.57,1.55,2.22,17.03,1.22,10.98,0.09,711.1,59.26,3.12
801084,光学光电子,2026-08-17,1920.2,47.63,3.51,5.21,63.5,2.59,34.75,2.69,8288.92,89.13,0.6
801152,生物制品,2026-08-17,5817.62,6.22,-0.05,3.14,45.72,2.29,33.47,0.8,3494.42,68.52,1.03
801012,农产品加工,2026-08-17,2180.86,5.13,2.75,5.86,40.13,1.98,12.94,0.18,757.72,32.94,1.24
801014,饲料,2026-08-17,3512.52,3.0,0.86,2.49,46.49,1.99,13.42,0.11,980.29,54.46,1.25
801015,渔业,2026-08-17,711.23,1.02,1.4,3.68,148.79,2.42,5.23,0.02,103.19,17.2,0.18
801016,种植业,2026-08-17,2301.32,9.09,4.16,8.54,37.11,2.18,7.69,0.29,718.56,35.93,1.21
801017,养殖业,2026-08-17,2639.34,5.69,0.54,2.43,35.65,2.36,12.22,0.28,2509.21,114.05,2.73
801018,动物保健Ⅱ,2026-08-17,4574.96,0.65,-0.22,2.24,44.61,2.05,13.72,0.05,332.88,36.99,1.37
801019,农业综合Ⅱ,2026-08-17,1187.61,0.33,2.16,3.1,38.11,1.33,4.52,0.01,48.74,24.37,2.01
801032,化学纤维,2026-08-17,4586.7,5.17,1.77,4.02,40.06,1.77,12.92,0.22,1047.36,40.28,0.88
801033,化学原料,2026-08-17,3300.27,12.4,2.05,3.41,30.62,1.73,11.83,0.82,3468.16,60.84,1.61
801034,化学制品,2026-08-17,6725.43,23.76,2.1,4.91,28.75,2.3,21.14,2.23,8610.3,50.35,1.45
801036,塑料,2026-08-17,5113.12,10.47,3.28,5.36,66.87,3.53,29.31,1.19,3503.29,48.66,0.55
801037,橡胶,2026-08-17,4903.32,2.14,4.06,4.62,60.5,2.71,19.61,0.19,553.86,32.58,0.66
801038,农化制品,2026-08-17,5133.55,12.15,2.03,3.38,20.19,2.15,15.71,0.74,4795.35,81.28,1.65
801085,消费电子,2026-08-17,10699.04,19.94,3.27,4.9,39.15,4.83,45.04,4.3,13736.31,150.95,0.76
801039,非金属材料Ⅱ,2026-08-17,6687.33,1.11,2.99,8.15,61.47,3.75,49.98,0.34,564.75,70.59,0.43
801044,普钢,2026-08-17,2054.55,9.59,-0.08,1.64,36.62,0.77,3.02,0.16,1511.62,68.71,1.67
801051,金属新材料,2026-08-17,9868.27,3.84,2.68,4.36,70.39,4.26,40.46,0.5,1873.55,58.55,0.56
801053,贵金属,2026-08-17,26575.46,6.79,3.48,5.8,24.32,4.22,28.49,0.74,2940.46,267.31,1.14
801054,小金属,2026-08-17,39763.98,10.11,2.62,7.78,55.41,5.54,42.09,2.44,5378.31,199.2,0.55
801055,工业金属,2026-08-17,3442.77,33.83,3.18,3.78,16.38,2.88,16.31,2.58,14429.78,244.57,1.69
801056,能源金属,2026-08-17,17628.94,3.03,1.16,5.2,26.36,2.33,54.94,0.69,2783.37,253.03,0.44
801072,通用设备,2026-08-17,8436.87,31.31,3.73,5.83,70.17,4.13,45.82,3.52,10318.69,47.33,0.55
801074,专用设备,2026-08-17,12356.58,22.23,3.18,4.21,45.63,3.32,28.55,2.23,8159.51,45.08,0.85
801076,轨交设备Ⅱ,2026-08-17,5726.65,3.36,1.64,1.7,18.82,1.23,16.21,0.18,1356.96,45.23,2.56
801077,工程机械,2026-08-17,21662.16,5.02,0.68,1.86,19.01,1.91,25.18,0.3,3611.16,128.97,2.24
801078,自动化设备,2026-08-17,21486.15,9.17,2.75,4.87,82.36,6.09,56.81,2.33,7917.43,100.22,0.34
801081,半导体,2026-08-17,10765.29,43.45,5.46,7.6,130.81,10.02,141.2,19.68,56988.67,320.16,0.13
801082,其他电子Ⅱ,2026-08-17,17548.31,6.22,4.22,6.93,61.94,5.86,41.18,1.06,2397.36,72.65,0.31
801083,元件,2026-08-17,24149.65,22.89,3.22,10.18,86.07,10.6,77.34,6.81,17187.42,281.76,0.43
801043,冶钢原料,2026-08-17,3228.78,2.37,1.4,2.5,44.77,1.8,10.52,0.1,611.65,67.96,1.55
801153,医疗器械,2026-08-17,5873.27,9.68,0.05,3.9,37.04,2.48,32.16,1.19,6278.65,48.67,1.21
801735,光伏设备,2026-08-17,5749.31,15.09,3.07,3.54,47.39,2.84,32.03,1.56,7918.48,119.98,0.74
801155,中药Ⅱ,2026-08-17,5752.75,16.96,0.02,4.39,23.9,1.99,16.67,0.82,3947.95,59.82,2.96
801742,航空装备Ⅱ,2026-08-17,8515.38,5.04,1.33,2.81,66.36,3.17,30.49,0.67,4511.66,100.26,0.53
801743,地面兵装Ⅱ,2026-08-17,15478.04,2.32,2.12,4.94,114.04,2.98,25.71,0.21,659.84,54.99,0.36
801744,航海装备Ⅱ,2026-08-17,3135.58,2.97,1.05,3.36,26.75,2.14,34.34,0.27,2505.17,250.52,0.72
801745,军工电子Ⅱ,2026-08-17,6244.49,6.61,1.88,3.53,96.08,4.48,41.09,1.05,5018.55,80.94,0.31
801764,游戏Ⅱ,2026-08-17,2896.86,10.81,-1.89,4.14,24.8,3.28,28.66,0.84,3348.08,128.77,1.29
801765,广告营销,2026-08-17,2664.26,16.42,0.48,6.44,60.97,4.3,11.85,0.88,2079.77,74.28,2.75
801766,影视院线,2026-08-17,1048.96,7.02,-1.66,5.36,244.82,2.61,9.02,0.28,892.05,46.95,0.29
801767,数字媒体,2026-08-17,1627.04,2.08,0.09,6.01,66.74,2.7,20.29,0.16,570.96,40.78,0.51
801769,出版,2026-08-17,1421.12,2.76,0.67,2.59,22.71,1.51,11.05,0.17,831.63,28.68,2.09
801782,国有大型银行Ⅱ,2026-08-17,1911.69,9.35,0.14,0.88,7.27,0.6,7.0,0.33,7284.45,1214.08,4.09
801783,股份制银行Ⅱ,2026-08-17,4092.42,8.07,-0.65,0.84,5.44,0.43,11.08,0.39,9655.03,1072.78,5.42
801784,城商行Ⅱ,2026-08-17,1043.11,6.52,0.07,0.98,5.86,0.52,9.69,0.27,6132.02,360.71,4.67
801785,农商行Ⅱ,2026-08-17,762.05,3.05,-0.12,1.12,5.69,0.53,4.92,0.07,1430.8,143.08,4.73
801881,摩托车及其他,2026-08-17,3413.05,0.95,2.81,2.07,26.4,3.22,51.84,0.13,874.71,54.67,2.04
801951,煤炭开采,2026-08-17,3747.21,7.18,-0.28,2.56,20.01,1.52,11.96,0.4,4054.87,155.96,2.63
801952,焦炭Ⅱ,2026-08-17,1134.23,1.62,-0.39,2.16,567.86,1.23,3.28,0.03,247.4,35.34,0.47
801961,油气开采Ⅱ,2026-08-17,2604.36,1.66,0.76,1.53,15.87,1.6,11.63,0.08,1011.62,252.91,2.29
801962,油服工程,2026-08-17,2360.49,4.68,1.65,4.13,25.52,1.59,10.59,0.19,641.89,49.38,1.55
801963,炼化及贸易,2026-08-17,3010.53,8.52,0.94,1.9,20.42,1.28,10.55,0.37,3731.88,124.4,2.1
801971,环境治理,2026-08-17,1892.45,13.83,1.07,3.31,23.73,1.46,13.88,0.69,3095.49,29.76,1.31
801972,环保设备Ⅱ,2026-08-17,2209.64,4.48,0.92,6.89,41.64,2.46,18.35,0.28,837.04,32.19,1.02
801981,个护用品,2026-08-17,1238.7,0.52,1.28,2.71,27.44,1.88,19.17,0.04,248.43,20.7,2.01
801982,化妆品,2026-08-17,5817.67,1.15,0.38,4.29,28.68,2.48,21.56,0.11,415.58,31.97,1.53
801983,医疗美容,2026-08-17,1058.59,0.13,-1.35,1.33,37.39,3.26,46.6,0.03,225.58,75.19,1.34
801991,航空机场,2026-08-17,2300.64,4.74,0.18,1.21,24.15,2.11,11.96,0.1,1625.77,135.48,0.96
801992,航运港口,2026-08-17,3378.74,10.96,2.52,2.58,14.31,1.3,7.9,0.44,2856.67,84.02,3.33
801993,旅游及景区,2026-08-17,1900.79,1.73,0.18,2.0,44.31,2.42,14.25,0.08,636.56,25.46,1.29
801994,教育,2026-08-17,1775.69,3.77,0.78,3.4,97.84,4.36,13.49,0.15,517.7,30.45,0.45
801995,电视广播Ⅱ,2026-08-17,995.24,4.33,-1.17,3.77,63.46,1.09,9.66,0.13,638.0,45.57,1.31
801741,航天装备Ⅱ,2026-08-17,26662.15,1.46,3.09,3.48,391.97,4.91,41.3,0.24,1189.19,132.13,0.09
801738,电网设备,2026-08-17,5722.64,27.38,2.82,5.06,32.7,2.92,20.79,2.2,9020.3,71.59,1.12
801737,电池,2026-08-17,24315.61,17.46,2.06,4.01,28.64,3.49,39.86,3.19,21005.57,216.55,1.32
801736,风电设备,2026-08-17,2256.5,4.4,1.77,2.88,33.98,1.66,25.26,0.38,1983.11,66.1,0.75
801156,医疗服务,2026-08-17,8927.39,18.03,2.28,7.53,35.9,4.4,41.63,2.26,7132.62,139.86,0.83
801161,电力,2026-08-17,3246.83,52.62,-0.13,3.36,20.84,1.55,8.24,1.89,10914.92,100.14,2.53
801163,燃气Ⅱ,2026-08-17,3173.22,3.12,1.06,2.86,23.95,1.87,12.28,0.2,989.5,35.34,2.04
801178,物流,2026-08-17,4147.5,5.02,0.79,2.02,16.54,1.1,11.3,0.22,2478.55,52.74,2.68
801179,铁路公路,2026-08-17,1471.44,6.03,-0.07,1.55,16.62,0.85,8.01,0.18,2004.25,60.73,3.27
801181,房地产开发,2026-08-17,2212.56,31.8,0.43,3.36,19.39,0.77,5.81,0.73,3878.43,46.73,0.79
801183,房地产服务,2026-08-17,743.21,1.98,1.12,2.69,47.77,1.43,6.62,0.03,231.94,19.33,0.84
801191,多元金融,2026-08-17,1148.75,5.28,1.1,2.12,20.66,1.22,8.59,0.17,1497.24,62.39,1.39
801193,证券Ⅱ,2026-08-17,6193.96,20.01,0.7,1.47,15.33,1.18,10.72,1.09,15557.15,311.14,1.92
801194,保险Ⅱ,2026-08-17,1147.16,1.58,0.42,0.94,6.66,0.98,37.0,0.28,6870.91,1374.18,4.72
801202,贸易Ⅱ,2026-08-17,4215.51,1.41,1.13,2.32,22.58,1.32,7.51,0.05,409.33,34.11,1.82
801203,一般零售,2026-08-17,2750.62,18.41,2.21,4.28,39.03,1.48,10.99,0.44,2164.62,36.08,1.23
801204,专业连锁Ⅱ,2026-08-17,3588.48,0.77,0.24,2.67,59.0,2.7,10.58,0.04,259.9,37.13,1.47
801206,互联网电商,2026-08-17,9986.4,2.35,0.62,2.49,33.23,2.4,16.15,0.12,607.58,33.75,0.92
801154,医药商业,2026-08-17,4757.73,9.98,-0.67,8.2,18.68,1.25,13.94,0.46,1202.73,37.59,2.19
801207,旅游零售Ⅱ,2026-08-17,6330.6,0.39,-0.05,2.33,29.78,2.05,29.34,0.06,528.12,264.06,1.21
801218,专业服务,2026-08-17,5815.99,3.41,3.61,5.03,28.78,2.41,21.58,0.28,935.31,32.25,1.27
801219,酒店餐饮,2026-08-17,1484.84,1.0,-0.37,3.36,26.92,1.57,10.08,0.04,254.27,28.25,2.01
801223,通信服务,2026-08-17,2240.43,12.75,0.26,3.28,27.34,1.8,21.3,1.02,3899.23,105.38,2.18
801231,综合Ⅱ,2026-08-17,4578.98,8.42,2.24,7.12,100.47,2.98,8.2,0.25,1060.8,53.04,0.24
801711,水泥,2026-08-17,3960.75,2.5,0.76,1.86,20.87,0.65,7.66,0.1,990.72,47.18,2.97
801712,玻璃玻纤,2026-08-17,22299.14,8.2,3.6,7.64,63.53,3.86,25.61,1.47,2294.83,143.43,0.62
801713,装修建材,2026-08-17,4452.52,3.53,1.24,2.75,34.9,1.73,15.53,0.17,1218.37,34.81,2.65
801721,房屋建设Ⅱ,2026-08-17,2726.07,5.89,-0.05,3.24,7.31,0.43,8.23,0.12,717.25,89.66,3.97
801722,装修装饰Ⅱ,2026-08-17,4351.91,9.62,3.03,9.8,76.09,2.67,11.64,0.34,546.13,24.82,0.82
801723,基础建设,2026-08-17,2064.78,10.06,0.34,1.79,9.34,0.49,8.02,0.22,2428.77,60.72,2.49
801724,专业工程,2026-08-17,1798.63,5.45,2.56,2.26,21.04,1.08,21.26,0.32,1644.71,44.45,1.88
801726,工程咨询服务Ⅱ,2026-08-17,2339.45,6.76,2.16,8.72,52.0,2.12,17.31,0.65,1042.35,26.06,0.66
801731,电机Ⅱ,2026-08-17,12987.31,2.57,1.51,3.42,49.88,3.29,30.43,0.27,1250.28,48.09,0.73
801733,其他电源设备Ⅱ,2026-08-17,40955.97,6.1,2.96,3.72,65.73,3.54,42.35,0.97,3178.6,99.33,0.64
801216,体育Ⅱ,2026-08-17,1460.1,0.22,0.36,2.71,,3.07,9.45,0.01,63.48,31.74,
801011,林业Ⅱ,2026-08-17,1644.5,0.77,1.24,4.01,5125.09,5.71,11.17,0.03,133.13,33.28,0.02
